id,target
300182,0.09433061
300183,0.08639479
300184,0.57858974
300185,0.6602583
300186,0.87446207
300187,0.7125999
300188,0.36458266
300189,0.9669315
300190,0.8383367
300191,0.19894004
300192,0.74867165
300193,0.9895617
300194,0.83581316
300195,0.9822817
300196,0.21820891
300197,0.70705473
300198,0.95944864
300199,0.9343124
300200,0.6872483
300201,0.7528319
300202,0.8400752
300203,0.61664116
300204,0.279746
300205,0.56987035
300206,0.5817797
300207,0.518703
300208,0.53783643
300209,0.5932945
300210,0.9942013
300211,0.7634539
300212,0.9555998
300213,0.835304
300214,0.886868
300215,0.7838186
300216,0.6761251
300217,0.4552104
300218,0.9492172
300219,0.9739057
300220,0.93349147
300221,0.78027064
300222,0.9990397
300223,0.278758
300224,0.88990414
300225,0.94190603
300226,0.445427
300227,0.78787124
300228,0.8721943
300229,0.9224652
300230,0.7448037
300231,0.99147844
300232,0.97219723
300233,0.4048388
300234,0.5521806
300235,0.5696557
300236,0.8911505
300237,0.57026964
300238,0.91444486
300239,0.55655026
300240,0.92099977
300241,0.8893065
300242,0.7585368
300243,0.3840332
300244,0.6998689
300245,0.96061385
300246,0.02535373
300247,0.6935352
300248,0.21539217
300249,0.96122634
300250,0.2617386
300251,0.09770024
300252,0.94825226
300253,0.64323044
300254,0.1595223
300255,0.39567322
300256,0.53435504
300257,0.9050269
300258,0.7888838
300259,0.44587338
300260,0.42925406
300261,0.73534197
300262,0.67531884
300263,0.46006125
300264,0.24812526
300265,0.9039554
300266,0.6094417
300267,0.8873552
300268,0.9254043
300269,0.91070473
300270,0.269095
300271,0.8713028
300272,0.2866025
300273,0.83201814
300274,0.051541924
300275,0.7080949
300276,0.7620913
300277,0.10397506
300278,0.90923566
300279,0.83503
300280,0.777848
300281,0.97933465
300282,0.9067126
300283,0.977387
300284,0.6095547
300285,0.7746072
300286,0.92553467
300287,0.72004324
300288,0.63967
300289,0.7165772
300290,0.32913363
300291,0.23813552
300292,0.6281073
300293,0.19423681
300294,0.9799797
300295,0.9176478
300296,0.19741786
300297,0.9564494
300298,0.66561913
300299,0.5573814
300300,0.7841513
300301,0.21048445
300302,0.93576294
300303,0.86126745
300304,0.36929345
300305,0.43889803
300306,0.6484328
300307,0.84606504
300308,0.54921615
300309,0.89305526
300310,0.8552992
300311,0.97227967
300312,0.8404273
300313,0.69691116
300314,0.5517916
300315,0.5805023
300316,0.78525144
300317,0.93624485
300318,0.91967213
300319,0.33377612
300320,0.58220667
300321,0.751886
300322,0.64933664
300323,0.98488975
300324,0.86792016
300325,0.8661672
300326,0.94980794
300327,0.6179881
300328,0.8861315
300329,0.47013062
300330,0.9624682
300331,0.9471866
300332,0.9751546
300333,0.8560322
300334,0.83210623
300335,0.8737114
300336,0.39121252
300337,0.056230962
300338,0.78335744
300339,0.7235831
300340,0.33285177
300341,0.7142416
300342,0.7586628
300343,0.9604347
300344,0.14913994
300345,0.8511358
300346,0.8464848
300347,0.4949183
300348,0.5140524
300349,0.6006775
300350,0.32561553
300351,0.53602743
300352,0.922449
300353,0.574459
300354,0.5990083
300355,0.83800566
300356,0.9755813
300357,0.5883993
300358,0.79828525
300359,0.31987202
300360,0.9671426
300361,0.41265208
300362,0.94878054
300363,0.3605172
300364,0.9459823
300365,0.5132116
300366,0.92017376
300367,0.9386838
300368,0.6120724
300369,0.71212196
300370,0.9724036
300371,0.6145841
300372,0.88933414
300373,0.6041652
300374,0.48639005
300375,0.02356714
300376,0.6424567
300377,0.9522178
300378,0.63100433
300379,0.96108764
300380,0.9691806
300381,0.45549804
300382,0.86245906
300383,0.759112
300384,0.2876463
300385,0.85701776
300386,0.8472289
300387,0.9218924
300388,0.82774746
300389,0.38990462
300390,0.69629025
300391,0.7578761
300392,0.91526777
300393,0.9875776
300394,0.54997265
300395,0.62525344
300396,0.86765933
300397,0.6332582
300398,0.59680176
300399,0.25074512
300400,0.55957544
300401,0.610898
300402,0.5972338
300403,0.71372926
300404,0.35889632
300405,0.37301344
300406,0.8426363
300407,0.7262598
300408,0.8853651
300409,0.3488344
300410,0.9339384
300411,0.91584855
300412,0.582398
300413,0.86399966
300414,0.5911373
300415,0.7756379
300416,0.77071464
300417,0.54369015
300418,0.9055054
300419,0.597774
300420,0.8884652
300421,0.84890205
300422,0.9437575
300423,0.98220456
300424,0.855903
300425,0.92030084
300426,0.62318677
300427,0.84558535
300428,0.94943345
300429,0.9072714
300430,0.8915717
300431,0.9893482
300432,0.9674985
300433,0.92525464
300434,0.6304357
300435,0.8485631
300436,0.9252118
300437,0.9861168
300438,0.8846669
300439,0.9161067
300440,0.79162025
300441,0.9290722
300442,0.1690045
300443,0.9322492
300444,0.6651313
300445,0.9876876
300446,0.37825686
300447,0.8238882
300448,0.4176576
300449,0.4160548
300450,0.906925
300451,0.31320435
300452,0.27824837
300453,0.4379617
300454,0.6906866
300455,0.8331583
300456,0.7994802
300457,0.3113202
300458,0.39465207
300459,0.9896142
300460,0.271164
300461,0.5584731
300462,0.82336175
300463,0.63710976
300464,0.48460388
300465,0.84961134
300466,0.77429265
300467,0.5943897
300468,0.96407884
300469,0.67382514
300470,0.82092655
300471,0.13630301
300472,0.12353665
300473,0.7083725
300474,0.31645548
300475,0.6805676
300476,0.7088114
300477,0.70882523
300478,0.937795
300479,0.9584396
300480,0.9850313
300481,0.41364044
300482,0.43701756
300483,0.5640106
300484,0.84428155
300485,0.9817283
300486,0.42115647
300487,0.82288754
300488,0.91239995
300489,0.83129585
300490,0.80225825
300491,0.82739246
300492,0.38291532
300493,0.6971804
300494,0.82844317
300495,0.97707236
300496,0.9601131
300497,0.96797496
300498,0.6617378
300499,0.10891539
300500,0.9608381
300501,0.33657587
300502,0.9288018
300503,0.7180616
300504,0.98352355
300505,0.63644934
300506,0.20936507
300507,0.8858763
300508,0.70525503
300509,0.85523397
300510,0.58875203
300511,0.97849137
300512,0.98640317
300513,0.64799845
300514,0.5937847
300515,0.8549655
300516,0.75545937
300517,0.9560364
300518,0.26030964
300519,0.86538523
300520,0.96142584
300521,0.8589662
300522,0.6785966
300523,0.5927568
300524,0.77635694
300525,0.857061
300526,0.45307684
300527,0.94036406
300528,0.36854
300529,0.73139334
300530,0.64845204
300531,0.8815573
300532,0.61708516
300533,0.88443005
300534,0.62909853
300535,0.84872156
300536,0.4676776
300537,0.6422119
300538,0.69504005
300539,0.45972675
300540,0.75385565
300541,0.7071183
300542,0.781246
300543,0.9428292
300544,0.98375195
300545,0.6442125
300546,0.6148325
300547,0.7930653
300548,0.7158743
300549,0.8206594
300550,0.9523079
300551,0.68094313
300552,0.65811646
300553,0.9678636
300554,0.9599975
300555,0.5516265
300556,0.93439764
300557,0.5902637
300558,0.81979007
300559,0.98895055
300560,0.7234609
300561,0.832534
300562,0.8907735
300563,0.5515596
300564,0.96324694
300565,0.61204344
300566,0.47458017
300567,0.9603253
300568,0.91549814
300569,0.8219565
300570,0.8376877
300571,0.64005995
300572,0.90721166
300573,0.8276423
300574,0.38843405
300575,0.4041056
300576,0.6436824
300577,0.883115
300578,0.91112834
300579,0.8625752
300580,0.9200119
300581,0.65359634
300582,0.79496104
300583,0.4102056
300584,0.7992188
300585,0.6126026
300586,0.8068997
300587,0.14712042
300588,0.63177276
300589,0.7375463
300590,0.80367357
300591,0.60612786
300592,0.29459208
300593,0.7551615
300594,0.45328915
300595,0.7891176
300596,0.13968712
300597,0.1096012
300598,0.87730247
300599,0.47162038
300600,0.18409848
300601,0.77065
300602,0.547006
300603,0.8373253
300604,0.99459434
300605,0.8645095
300606,0.86649346
300607,0.85394025
300608,0.888795
300609,0.10345119
300610,0.82941437
300611,0.9268734
300612,0.75848335
300613,0.2685712
300614,0.7086443
300615,0.6934755
300616,0.8469006
300617,0.77581096
300618,0.6467906
300619,0.6821048
300620,0.2813015
300621,0.623609
300622,0.68115354
300623,0.32778883
300624,0.42249787
300625,0.64068806
300626,0.6718842
300627,0.48404413
300628,0.92488134
300629,0.36337852
300630,0.9141594
300631,0.81905675
300632,0.89480156
300633,0.70997477
300634,0.27922028
300635,0.89026743
300636,0.9255539
300637,0.9821469
300638,0.9922711
300639,0.95490897
300640,0.7770055
300641,0.9722795
300642,0.3002813
300643,0.7630273
300644,0.72598076
300645,0.6762194
300646,0.93530935
300647,0.90675914
300648,0.2850538
300649,0.15014744
300650,0.93946123
300651,0.8382462
300652,0.75530034
300653,0.39223075
300654,0.8562397
300655,0.93713176
300656,0.97412014
300657,0.5430157
300658,0.65785676
300659,0.7041866
300660,0.7955857
300661,0.8577887
300662,0.7902429
300663,0.8137091
300664,0.5823527
300665,0.9441005
300666,0.29711217
300667,0.25948638
300668,0.48972028
300669,0.52495134
300670,0.8293742
300671,0.3786162
300672,0.2744468
300673,0.8996114
300674,0.9966883
300675,0.7745211
300676,0.9548508
300677,0.8060213
300678,0.79146945
300679,0.9030148
300680,0.64929545
300681,0.71244407
300682,0.61601293
300683,0.5334443
300684,0.105430245
300685,0.27416515
300686,0.9535978
300687,0.8889334
300688,0.33941394
300689,0.9393348
300690,0.94635814
300691,0.9892262
300692,0.9176515
300693,0.27173555
300694,0.29703474
300695,0.92086333
300696,0.37884343
300697,0.82882726
300698,0.82676476
300699,0.7143253
300700,0.7419958
300701,0.95940554
300702,0.9331846
300703,0.8904457
300704,0.5068257
300705,0.9002833
300706,0.9332301
300707,0.8085642
300708,0.92960876
300709,0.668159
300710,0.7962828
300711,0.3555336
300712,0.8658141
300713,0.6261395
300714,0.93898803
300715,0.8683288
300716,0.15771389
300717,0.97971886
300718,0.86217004
300719,0.8725604
300720,0.69098705
300721,0.74192995
300722,0.98918104
300723,0.35222793
300724,0.72899675
300725,0.89020973
300726,0.73472905
300727,0.66638976
300728,0.96949273
300729,0.7977904
300730,0.96979
300731,0.6698413
300732,0.93086463
300733,0.6854943
300734,0.86130434
300735,0.92859143
300736,0.5351316
300737,0.51243776
300738,0.806385
300739,0.61416525
300740,0.5382397
300741,0.31866634
300742,0.9236475
300743,0.9196046
300744,0.106998205
300745,0.7941007
300746,0.23172677
300747,0.9860677
300748,0.9836056
300749,0.43820167
300750,0.16495073
300751,0.9136323
300752,0.82921433
300753,0.19613945
300754,0.9964313
300755,0.9285443
300756,0.22258317
300757,0.89948267
300758,0.9341437
300759,0.90047777
300760,0.8255693
300761,0.7761819
300762,0.9284236
300763,0.4212672
300764,0.95624954
300765,0.8559065
300766,0.46473378
300767,0.4593619
300768,0.44179964
300769,0.19807458
300770,0.7642941
300771,0.61416006
300772,0.7719635
300773,0.6095235
300774,0.92417413
300775,0.86838365
300776,0.56639636
300777,0.7467061
300778,0.39015985
300779,0.88793
300780,0.9916464
300781,0.72006065
300782,0.80116904
300783,0.35134345
300784,0.88625264
300785,0.65307045
300786,0.99534047
300787,0.99084365
300788,0.94038904
300789,0.8397718
300790,0.76065546
300791,0.3995576
300792,0.92692536
300793,0.8614128
300794,0.888805
300795,0.6914313
300796,0.7884561
300797,0.18035889
300798,0.9288484
300799,0.8517521
300800,0.6061212
300801,0.44981807
300802,0.9509001
300803,0.9766115
300804,0.91801345
300805,0.48487258
300806,0.9710928
300807,0.3661571
300808,0.30437833
300809,0.81683654
300810,0.9213721
300811,0.78902876
300812,0.9627224
300813,0.944006
300814,0.83907187
300815,0.5779966
300816,0.8277009
300817,0.17608678
300818,0.23779917
300819,0.7012853
300820,0.93897384
300821,0.85562384
300822,0.7955208
300823,0.27567595
300824,0.96180767
300825,0.12878281
300826,0.32280612
300827,0.80486274
300828,0.99435985
300829,0.42805374
300830,0.32047313
300831,0.9708096
300832,0.9590316
300833,0.6893257
300834,0.7800921
300835,0.98010844
300836,0.23588252
300837,0.37597835
300838,0.9906323
300839,0.93954146
300840,0.70881504
300841,0.9848952
300842,0.69829065
300843,0.12883657
300844,0.7762655
300845,0.9615302
300846,0.3223998
300847,0.8108666
300848,0.62319374
300849,0.9055332
300850,0.67675924
300851,0.8435494
300852,0.94048995
300853,0.803887
300854,0.828737
300855,0.906059
300856,0.3394361
300857,0.670256
300858,0.7637378
300859,0.17306018
300860,0.925653
300861,0.97987473
300862,0.12624794
300863,0.22752261
300864,0.42920023
300865,0.93439794
300866,0.3867228
300867,0.1364423
300868,0.6025581
300869,0.63370156
300870,0.8216433
300871,0.99355125
300872,0.31714785
300873,0.84357697
300874,0.79769725
300875,0.34053618
300876,0.4306736
300877,0.79087764
300878,0.053058207
300879,0.7414381
300880,0.98295105
300881,0.21294338
300882,0.5351733
300883,0.6423557
300884,0.6113107
300885,0.75311726
300886,0.73751515
300887,0.45742768
300888,0.9176904
300889,0.28225583
300890,0.8594591
300891,0.63714087
300892,0.4494061
300893,0.509765
300894,0.6528779
300895,0.57467693
300896,0.41273278
300897,0.80435395
300898,0.8592287
300899,0.9754205
300900,0.8520429
300901,0.89455855
300902,0.836211
300903,0.966636
300904,0.84748584
300905,0.7964572
300906,0.61329085
300907,0.7433264
300908,0.08967602
300909,0.97046924
300910,0.11732936
300911,0.3388307
300912,0.90523684
300913,0.26941168
300914,0.21221656
300915,0.9671421
300916,0.8138366
300917,0.89310026
300918,0.5646528
300919,0.7523754
300920,0.8058536
300921,0.80520105
300922,0.1944068
300923,0.93849957
300924,0.77553153
300925,0.95035005
300926,0.7152643
300927,0.637995
300928,0.27990174
300929,0.7696171
300930,0.9728514
300931,0.5197443
300932,0.53057593
300933,0.9614123
300934,0.52415216
300935,0.8017347
300936,0.36044717
300937,0.24485666
300938,0.8147738
300939,0.8548142
300940,0.34364778
300941,0.9347153
300942,0.5534181
300943,0.42879206
300944,0.84412706
300945,0.5604007
300946,0.9847597
300947,0.9610797
300948,0.73426914
300949,0.8708362
300950,0.8207727
300951,0.49649668
300952,0.7608924
300953,0.40734613
300954,0.54089886
300955,0.48678756
300956,0.40502143
300957,0.55311465
300958,0.8360583
300959,0.4982419
300960,0.7848129
300961,0.42117077
300962,0.7212547
300963,0.29333472
300964,0.96288806
300965,0.91746765
300966,0.76160645
300967,0.49312633
300968,0.8422391
300969,0.83945304
300970,0.82890284
300971,0.64857364
300972,0.97760075
300973,0.41815543
300974,0.90284413
300975,0.6930981
300976,0.86358786
300977,0.92207617
300978,0.17238188
300979,0.12986237
300980,0.91784185
300981,0.98131675
300982,0.78308403
300983,0.61651695
300984,0.9690337
300985,0.8330711
300986,0.91291475
300987,0.8955451
300988,0.9851594
300989,0.8987055
300990,0.96811074
300991,0.9011532
300992,0.75276774
300993,0.55683225
300994,0.724452
300995,0.8075256
300996,0.8465065
300997,0.9455802
300998,0.42646623
300999,0.4366302
301000,0.96171105
301001,0.39982438
301002,0.73424715
301003,0.9570043
301004,0.64869404
301005,0.5132743
301006,0.8882863
301007,0.77197057
301008,0.9519929
301009,0.59951246
301010,0.5765536
301011,0.21680617
301012,0.12854153
301013,0.90436804
301014,0.35648143
301015,0.6767733
301016,0.7310018
301017,0.9510934
301018,0.7591974
301019,0.7201793
301020,0.5432757
301021,0.9137297
301022,0.6290767
301023,0.86404026
301024,0.89665526
301025,0.9458475
301026,0.9361541
301027,0.9775409
301028,0.19709861
301029,0.46010315
301030,0.64026904
301031,0.8729856
301032,0.74970347
301033,0.8734438
301034,0.9281855
301035,0.9282278
301036,0.78574604
301037,0.8155291
301038,0.77224463
301039,0.84142846
301040,0.8880172
301041,0.62529695
301042,0.86183083
301043,0.47423208
301044,0.844685
301045,0.8677898
301046,0.6910903
301047,0.34527224
301048,0.50470895
301049,0.7578312
301050,0.33632994
301051,0.975615
301052,0.8940753
301053,0.34133917
301054,0.9122119
301055,0.3336243
301056,0.73437023
301057,0.50957924
301058,0.5720551
301059,0.3242976
301060,0.6718712
301061,0.64192915
301062,0.75316036
301063,0.8435543
301064,0.9446033
301065,0.9301209
301066,0.48686022
301067,0.89448774
301068,0.5604762
301069,0.34132665
301070,0.58291304
301071,0.5816796
301072,0.6387119
301073,0.9467671
301074,0.46321136
301075,0.30910653
301076,0.848192
301077,0.70485616
301078,0.6718607
301079,0.5966913
301080,0.9553275
301081,0.9081924
301082,0.96126866
301083,0.9322342
301084,0.5510193
301085,0.75173724
301086,0.9586985
301087,0.9493602
301088,0.6649026
301089,0.83195347
301090,0.15301913
301091,0.2349649
301092,0.13120592
301093,0.9760754
301094,0.751575
301095,0.8533205
301096,0.8969741
301097,0.49139273
301098,0.50102913
301099,0.9925962
301100,0.638288
301101,0.92597747
301102,0.9828081
301103,0.53350556
301104,0.9690326
301105,0.26833558
301106,0.6970638
301107,0.6175102
301108,0.9688736
301109,0.45713568
301110,0.9675365
301111,0.3007328
301112,0.16455984
301113,0.8065449
301114,0.6206684
301115,0.3402477
301116,0.4292451
301117,0.4035614
301118,0.9629537
301119,0.8549658
301120,0.6985032
301121,0.7940116
301122,0.6402223
301123,0.5925303
301124,0.12683165
301125,0.738307
301126,0.9892533
301127,0.9255097
301128,0.7450102
301129,0.53415054
301130,0.9656884
301131,0.98533857
301132,0.47820914
301133,0.9604837
301134,0.9757782
301135,0.83482707
301136,0.77091944
301137,0.90675724
301138,0.82210445
301139,0.8512468
301140,0.96297777
301141,0.78524905
301142,0.5471801
301143,0.17141742
301144,0.77744627
301145,0.19255519
301146,0.06103134
301147,0.37929267
301148,0.42732823
301149,0.728393
301150,0.98020756
301151,0.9512392
301152,0.7946161
301153,0.3295349
301154,0.960671
301155,0.9571544
301156,0.20365524
301157,0.92593944
301158,0.21866399
301159,0.6828952
301160,0.5354906
301161,0.9430217
301162,0.6976712
301163,0.18958038
301164,0.9276762
301165,0.7968017
301166,0.748436
301167,0.9575906
301168,0.8848424
301169,0.9707726
301170,0.90442115
301171,0.5058777
301172,0.9351169
301173,0.8616886
301174,0.72077906
301175,0.86327213
301176,0.8356538
301177,0.17419857
301178,0.9535728
301179,0.85377455
301180,0.7572417
301181,0.7569188
301182,0.12069446
301183,0.9146461
301184,0.8261612
301185,0.78494805
301186,0.9469308
301187,0.6462383
301188,0.79081714
301189,0.9427341
301190,0.2030462
301191,0.5267694
301192,0.8367333
301193,0.9055408
301194,0.90740955
301195,0.48627615
301196,0.16978455
301197,0.9047673
301198,0.7670187
301199,0.7685026
301200,0.9024906
301201,0.75684816
301202,0.49883807
301203,0.40648872
301204,0.9658578
301205,0.5877174
301206,0.90941525
301207,0.92119837
301208,0.82302594
301209,0.11269897
301210,0.78509474
301211,0.33154488
301212,0.9092996
301213,0.5348582
301214,0.118795276
301215,0.67569447
301216,0.19422525
301217,0.8852065
301218,0.2778498
301219,0.97378033
301220,0.70692545
301221,0.22913879
301222,0.9852677
301223,0.6799966
301224,0.107828975
301225,0.8042847
301226,0.80577254
301227,0.71593046
301228,0.8581193
301229,0.8576845
301230,0.78762734
301231,0.46351963
301232,0.24813682
301233,0.48689395
301234,0.5957173
301235,0.8519477
301236,0.8826696
301237,0.86803865
301238,0.8960154
301239,0.9600865
301240,0.91520923
301241,0.4023844
301242,0.8918405
301243,0.15817016
301244,0.15972745
301245,0.564297
301246,0.6277986
301247,0.9944313
301248,0.98091865
301249,0.4953277
301250,0.9056615
301251,0.53388894
301252,0.9420294
301253,0.80271727
301254,0.89557767
301255,0.9628113
301256,0.77705157
301257,0.9379179
301258,0.3186428
301259,0.74343765
301260,0.413693
301261,0.7552031
301262,0.8019602
301263,0.9544402
301264,0.93333584
301265,0.13327271
301266,0.47098076
301267,0.8691479
301268,0.743788
301269,0.53011847
301270,0.944637
301271,0.8527864
301272,0.9840039
301273,0.07158023
301274,0.5931996
301275,0.8142984
301276,0.88612896
301277,0.9557343
301278,0.41365224
301279,0.6392096
301280,0.9343419
301281,0.68511224
301282,0.34975588
301283,0.8592591
301284,0.6195495
301285,0.9266763
301286,0.9170263
301287,0.97448814
301288,0.95230263
301289,0.89712393
301290,0.73015547
301291,0.7625529
301292,0.89902145
301293,0.75840306
301294,0.7417718
301295,0.7214277
301296,0.5619137
301297,0.68463874
301298,0.90850484
301299,0.9178264
301300,0.66764
301301,0.37710917
301302,0.44535398
301303,0.5362505
301304,0.4124971
301305,0.47478783
301306,0.6869787
301307,0.76430184
301308,0.95330566
301309,0.89450467
301310,0.70469105
301311,0.9645383
301312,0.91394204
301313,0.91723263
301314,0.58795774
301315,0.8764803
301316,0.9366716
301317,0.874582
301318,0.7518975
301319,0.38057733
301320,0.9263742
301321,0.9166716
301322,0.6454767
301323,0.96871775
301324,0.9718413
301325,0.45876098
301326,0.78991485
301327,0.70754445
301328,0.582407
301329,0.9530365
301330,0.70202184
301331,0.47772223
301332,0.7669632
301333,0.6299777
301334,0.6895833
301335,0.5609048
301336,0.9684629
301337,0.98023283
301338,0.9586437
301339,0.71520936
301340,0.20789915
301341,0.8906883
301342,0.6423482
301343,0.7202515
301344,0.8776415
301345,0.5615858
301346,0.8223608
301347,0.3576218
301348,0.52153575
301349,0.8066498
301350,0.18503243
301351,0.8287122
301352,0.93542236
301353,0.9406989
301354,0.5457342
301355,0.8874359
301356,0.7438406
301357,0.8198069
301358,0.36061698
301359,0.73542124
301360,0.84986067
301361,0.906152
301362,0.48653215
301363,0.68934834
301364,0.9202983
301365,0.54335916
301366,0.9633338
301367,0.7890087
301368,0.57671875
301369,0.8029837
301370,0.7541648
301371,0.8076871
301372,0.113419056
301373,0.95202047
301374,0.8614372
301375,0.5347657
301376,0.2730255
301377,0.48467654
301378,0.7443187
301379,0.89918834
301380,0.3041008
301381,0.96082807
301382,0.9093304
301383,0.9265683
301384,0.91859484
301385,0.97859704
301386,0.26879942
301387,0.18741071
301388,0.91273534
301389,0.19840348
301390,0.8441169
301391,0.6553241
301392,0.8826749
301393,0.66512454
301394,0.6493114
301395,0.98879147
301396,0.9138752
301397,0.2100259
301398,0.9619338
301399,0.91936445
301400,0.92518646
301401,0.55309117
301402,0.8201206
301403,0.297647
301404,0.757722
301405,0.5998359
301406,0.95652246
301407,0.93111104
301408,0.111530244
301409,0.9932745
301410,0.8475673
301411,0.12936777
301412,0.41763902
301413,0.77773464
301414,0.0438537
301415,0.47857672
301416,0.21482617
301417,0.5076196
301418,0.89370114
301419,0.4080829
301420,0.787149
301421,0.8428443
301422,0.94796044
301423,0.81860065
301424,0.86277527
301425,0.7329291
301426,0.348302
301427,0.908139
301428,0.9873817
301429,0.2914207
301430,0.98826796
301431,0.35327846
301432,0.92824274
301433,0.22012651
301434,0.9310113
301435,0.7780345
301436,0.19457668
301437,0.9525047
301438,0.8678374
301439,0.88134044
301440,0.7728441
301441,0.98850924
301442,0.95884275
301443,0.9361189
301444,0.5866275
301445,0.6112844
301446,0.16634613
301447,0.64970934
301448,0.6081592
301449,0.95836085
301450,0.9380056
301451,0.9431022
301452,0.91503775
301453,0.8003491
301454,0.89482975
301455,0.83743054
301456,0.9221363
301457,0.9692838
301458,0.79336536
301459,0.9627102
301460,0.6074536
301461,0.8622135
301462,0.14640349
301463,0.7381699
301464,0.97735995
301465,0.94341886
301466,0.64689493
301467,0.93994874
301468,0.9741694
301469,0.7860959
301470,0.81691647
301471,0.95478046
301472,0.712026
301473,0.7948968
301474,0.9562647
301475,0.33325678
301476,0.512833
301477,0.61609215
301478,0.78002965
301479,0.989843
301480,0.6541132
301481,0.8692961
301482,0.77984345
301483,0.98661965
301484,0.6966181
301485,0.8930814
301486,0.709594
301487,0.9266154
301488,0.2934488
301489,0.87043536
301490,0.20623523
301491,0.8788977
301492,0.87354934
301493,0.95652544
301494,0.9189121
301495,0.6857197
301496,0.99005497
301497,0.8834646
301498,0.6415286
301499,0.92676896
301500,0.8344058
301501,0.41311818
301502,0.734372
301503,0.48317343
301504,0.32684624
301505,0.09145349
301506,0.945168
301507,0.21435988
301508,0.5484047
301509,0.9143945
301510,0.9727832
301511,0.85563546
301512,0.05272138
301513,0.5469923
301514,0.959483
301515,0.370094
301516,0.4301805
301517,0.9228079
301518,0.95603573
301519,0.87163377
301520,0.9083977
301521,0.92627317
301522,0.93254024
301523,0.92295486
301524,0.9029537
301525,0.7149662
301526,0.8560572
301527,0.4304542
301528,0.2329678
301529,0.174609
301530,0.510122
301531,0.9426374
301532,0.16563559
301533,0.9476156
301534,0.8921125
301535,0.7977454
301536,0.7058645
301537,0.81160915
301538,0.878917
301539,0.48828447
301540,0.62680626
301541,0.03957218
301542,0.97181106
301543,0.6288757
301544,0.9797291
301545,0.9715077
301546,0.6453317
301547,0.31314307
301548,0.2814045
301549,0.7998065
301550,0.30373555
301551,0.8816561
301552,0.94862187
301553,0.72847515
301554,0.95276374
301555,0.8105529
301556,0.65416247
301557,0.9731669
301558,0.37803978
301559,0.45863324
301560,0.92132723
301561,0.35923612
301562,0.7801812
301563,0.37706715
301564,0.9313362
