id,target
300207,0.59004414
300208,0.69777983
300209,0.674797
300210,0.699881
300211,0.70799816
300212,0.9386058
300213,0.7826494
300214,0.87086904
300215,0.81009233
300216,0.80556655
300217,0.43582976
300218,0.9551186
300219,0.97160846
300220,0.90996605
300221,0.7528057
300222,0.9747408
300223,0.43493354
300224,0.86911774
300225,0.91474086
300226,0.5510286
300227,0.8441312
300228,0.88705397
300229,0.8815222
300230,0.55125844
300231,0.97852886
300232,0.92369384
300233,0.4276899
300234,0.61521053
300235,0.56230533
300236,0.8527172
300237,0.5958678
300238,0.9135726
300239,0.64113796
300240,0.91717076
300241,0.922026
300242,0.5938622
300243,0.33419526
300244,0.6440415
300245,0.9409552
300246,0.069040716
300247,0.73425484
300248,0.29390585
300249,0.95447266
300250,0.3965189
300251,0.11501801
300252,0.95125246
300253,0.6326541
300254,0.21174818
300255,0.41401988
300256,0.4944842
300257,0.89259297
300258,0.8297282
300259,0.47942835
300260,0.3326453
300261,0.5595398
300262,0.7069694
300263,0.40117234
300264,0.33460152
300265,0.8369342
300266,0.48866987
300267,0.7443906
300268,0.85800475
300269,0.78013337
300270,0.27586317
300271,0.8655944
300272,0.31001633
300273,0.85043323
300274,0.05741781
300275,0.73730123
300276,0.6659276
300277,0.1435765
300278,0.9040261
300279,0.80638677
300280,0.7955117
300281,0.91405797
300282,0.8640023
300283,0.96146995
300284,0.75225806
300285,0.6664244
300286,0.93810916
300287,0.7506771
300288,0.6287789
300289,0.43742186
300290,0.33614606
300291,0.8436118
300292,0.69426715
300293,0.21598387
300294,0.97523165
300295,0.9204038
300296,0.18333471
300297,0.9323675
300298,0.6468996
300299,0.6829258
300300,0.653969
300301,0.21145517
300302,0.91767424
300303,0.8760815
300304,0.33339375
300305,0.54042506
300306,0.692556
300307,0.75252515
300308,0.7524338
300309,0.75700665
300310,0.7239448
300311,0.9733012
300312,0.8600041
300313,0.8166384
300314,0.6834773
300315,0.51907456
300316,0.79962575
300317,0.786622
300318,0.90648264
300319,0.35578263
300320,0.40779495
300321,0.7201553
300322,0.61914957
300323,0.9765563
300324,0.8813697
300325,0.6466093
300326,0.9400325
300327,0.682969
300328,0.82180446
300329,0.4144917
300330,0.9211942
300331,0.9520877
300332,0.9439126
300333,0.60403365
300334,0.84109
300335,0.8004717
300336,0.35955626
300337,0.07985902
300338,0.7133249
300339,0.79095066
300340,0.369596
300341,0.59204936
300342,0.82568824
300343,0.95358056
300344,0.3282777
300345,0.6938079
300346,0.77153975
300347,0.46911544
300348,0.4538139
300349,0.59993786
300350,0.35451448
300351,0.72704375
300352,0.8558315
300353,0.541517
300354,0.48524547
300355,0.7488879
300356,0.96253395
300357,0.4919027
300358,0.8481519
300359,0.32570082
300360,0.9587629
300361,0.37150502
300362,0.88810277
300363,0.37672544
300364,0.9690695
300365,0.60706246
300366,0.92011887
300367,0.9109541
300368,0.50102854
300369,0.77639747
300370,0.9394279
300371,0.68837637
300372,0.7080587
300373,0.64740866
300374,0.5341331
300375,0.03195536
300376,0.50516737
300377,0.9306287
300378,0.50828385
300379,0.9620934
300380,0.9582427
300381,0.6478065
300382,0.8199892
300383,0.72425246
300384,0.37651896
300385,0.74577653
300386,0.87711203
300387,0.8974756
300388,0.8926492
300389,0.33351076
300390,0.6238601
300391,0.767846
300392,0.881589
300393,0.9701957
300394,0.61346805
300395,0.53677195
300396,0.793257
300397,0.44680786
300398,0.5608221
300399,0.2859512
300400,0.48485768
300401,0.5066452
300402,0.6372447
300403,0.60887635
300404,0.51649857
300405,0.34868848
300406,0.7967589
300407,0.8218622
300408,0.7986553
300409,0.3845492
300410,0.8640364
300411,0.91097176
300412,0.67916405
300413,0.85101247
300414,0.60156155
300415,0.66605836
300416,0.8228799
300417,0.46118712
300418,0.9477694
300419,0.7415508
300420,0.8320619
300421,0.8189266
300422,0.9381879
300423,0.98335224
300424,0.8747138
300425,0.89530265
300426,0.57174015
300427,0.7870726
300428,0.8844763
300429,0.90530324
300430,0.9155356
300431,0.9307467
300432,0.96001494
300433,0.879307
300434,0.5294009
300435,0.86216736
300436,0.85345304
300437,0.98515475
300438,0.9214107
300439,0.8689442
300440,0.76998115
300441,0.84023905
300442,0.22054094
300443,0.83067983
300444,0.7721355
300445,0.98083067
300446,0.35822237
300447,0.6450951
300448,0.50420445
300449,0.46198034
300450,0.8634398
300451,0.2466138
300452,0.29998076
300453,0.4554236
300454,0.73646474
300455,0.82301164
300456,0.7388928
300457,0.43528527
300458,0.34972394
300459,0.9819449
300460,0.3700412
300461,0.59954715
300462,0.7993845
300463,0.7392285
300464,0.44423652
300465,0.8823202
300466,0.8094539
300467,0.56583095
300468,0.94264555
300469,0.76392066
300470,0.8153864
300471,0.16141576
300472,0.17526299
300473,0.5820003
300474,0.43020737
300475,0.68973863
300476,0.5933419
300477,0.715106
300478,0.83746064
300479,0.94812787
300480,0.9804533
300481,0.6185836
300482,0.6308735
300483,0.7034931
300484,0.8486588
300485,0.97543037
300486,0.3363881
300487,0.7808169
300488,0.8211207
300489,0.7726417
300490,0.77090347
300491,0.8911576
300492,0.40737307
300493,0.79368114
300494,0.8514906
300495,0.97171086
300496,0.9062696
300497,0.94529736
300498,0.48319674
300499,0.23907381
300500,0.937606
300501,0.44830292
300502,0.9267948
300503,0.5556084
300504,0.9442719
300505,0.75675404
300506,0.31373572
300507,0.91052836
300508,0.7383779
300509,0.810365
300510,0.7457838
300511,0.96323943
300512,0.97372854
300513,0.7131843
300514,0.5959604
300515,0.7268463
300516,0.8319671
300517,0.9606352
300518,0.30836838
300519,0.9552306
300520,0.933379
300521,0.8207073
300522,0.5784779
300523,0.7022894
300524,0.7021816
300525,0.73814476
300526,0.4938066
300527,0.92433316
300528,0.4670868
300529,0.7456172
300530,0.7153133
300531,0.8674884
300532,0.5585419
300533,0.8577349
300534,0.6795758
300535,0.8600203
300536,0.447972
300537,0.68579614
300538,0.5460446
300539,0.39127225
300540,0.79333687
300541,0.61924773
300542,0.78640026
300543,0.91390336
300544,0.9584011
300545,0.59844124
300546,0.5542759
300547,0.7329518
300548,0.64192116
300549,0.7871064
300550,0.9363764
300551,0.72819793
300552,0.7449512
300553,0.9564598
300554,0.9552148
300555,0.66004735
300556,0.902795
300557,0.65573287
300558,0.81530625
300559,0.9809309
300560,0.54507613
300561,0.8812032
300562,0.7787471
300563,0.6825292
300564,0.96591675
300565,0.6817783
300566,0.40400368
300567,0.9603294
300568,0.8856358
300569,0.87923807
300570,0.78653836
300571,0.5242423
300572,0.82053393
300573,0.79382616
300574,0.6611978
300575,0.5106493
300576,0.7382356
300577,0.77546906
300578,0.8944031
300579,0.8587268
300580,0.89026845
300581,0.54614925
300582,0.73102903
300583,0.44981456
300584,0.7479706
300585,0.5668396
300586,0.80430216
300587,0.14031434
300588,0.39987785
300589,0.6527364
300590,0.75323474
300591,0.74716103
300592,0.48801178
300593,0.77767545
300594,0.38009483
300595,0.90245855
300596,0.23813236
300597,0.19664484
300598,0.926795
300599,0.40371716
300600,0.21237475
300601,0.7305125
300602,0.63172245
300603,0.9195211
300604,0.82793534
300605,0.75071144
300606,0.9050085
300607,0.9137025
300608,0.7329947
300609,0.4671715
300610,0.82252324
300611,0.8060842
300612,0.7567849
300613,0.33443826
300614,0.5572244
300615,0.73014545
300616,0.81135416
300617,0.6608528
300618,0.69730735
300619,0.8012252
300620,0.32029653
300621,0.5590881
300622,0.5156245
300623,0.5250726
300624,0.4652058
300625,0.6995953
300626,0.6445184
300627,0.62558174
300628,0.92054445
300629,0.48716283
300630,0.9238173
300631,0.84271544
300632,0.8990837
300633,0.6782974
300634,0.39141285
300635,0.8621009
300636,0.8753377
300637,0.9660492
300638,0.87192094
300639,0.95768505
300640,0.7688966
300641,0.972562
300642,0.24623728
300643,0.83390605
300644,0.68841136
300645,0.941567
300646,0.91349524
300647,0.8961052
300648,0.349577
300649,0.3791799
300650,0.8934227
300651,0.90882957
300652,0.689278
300653,0.50069594
300654,0.8931377
300655,0.9074128
300656,0.9689103
300657,0.55372596
300658,0.7413726
300659,0.72518456
300660,0.8144
300661,0.8030759
300662,0.5866357
300663,0.9035296
300664,0.6035514
300665,0.92792314
300666,0.18957359
300667,0.41767168
300668,0.5593951
300669,0.69260347
300670,0.8174983
300671,0.33875751
300672,0.29852796
300673,0.80175626
300674,0.98878735
300675,0.8383082
300676,0.94611406
300677,0.8445375
300678,0.8172875
300679,0.8591543
300680,0.7511764
300681,0.676069
300682,0.76213
300683,0.6690005
300684,0.15885651
300685,0.38826513
300686,0.9206768
300687,0.9180794
300688,0.4445567
300689,0.8765942
300690,0.92105895
300691,0.97124404
300692,0.9267506
300693,0.49383712
300694,0.35972488
300695,0.9163436
300696,0.3721553
300697,0.7748881
300698,0.84422415
300699,0.7196884
300700,0.73129463
300701,0.939131
300702,0.9257891
300703,0.8279204
300704,0.57758456
300705,0.81958866
300706,0.9202171
300707,0.72107327
300708,0.9201044
300709,0.6684669
300710,0.750036
300711,0.38193953
300712,0.871237
300713,0.61127794
300714,0.9044509
300715,0.816522
300716,0.19409794
300717,0.9623156
300718,0.9199306
300719,0.76826525
300720,0.5821339
300721,0.78924155
300722,0.98651004
300723,0.43183386
300724,0.74178493
300725,0.8274836
300726,0.78028834
300727,0.7159572
300728,0.9755
300729,0.75826675
300730,0.9722423
300731,0.6711329
300732,0.8982904
300733,0.75381076
300734,0.850159
300735,0.9069803
300736,0.49129057
300737,0.43931168
300738,0.7693103
300739,0.6253884
300740,0.5504821
300741,0.33702713
300742,0.8919862
300743,0.8661192
300744,0.26249427
300745,0.7675333
300746,0.22556871
300747,0.9742996
300748,0.9703378
300749,0.5329571
300750,0.14007258
300751,0.91196525
300752,0.8213049
300753,0.24831647
300754,0.9951673
300755,0.85374355
300756,0.45745087
300757,0.8515651
300758,0.91553414
300759,0.844527
300760,0.8737512
300761,0.75227535
300762,0.83284175
300763,0.5457916
300764,0.94310653
300765,0.8904598
300766,0.73031056
300767,0.56475496
300768,0.6134033
300769,0.5328436
300770,0.7010623
300771,0.58472335
300772,0.49203247
300773,0.7478112
300774,0.9174258
300775,0.87530774
300776,0.4811185
300777,0.7222227
300778,0.561929
300779,0.89669466
300780,0.9801181
300781,0.5247333
300782,0.6317862
300783,0.5092793
300784,0.89901876
300785,0.50393486
300786,0.9923548
300787,0.95464325
300788,0.8131709
300789,0.880167
300790,0.8462734
300791,0.4285789
300792,0.95888066
300793,0.9201935
300794,0.870793
300795,0.62180054
300796,0.826959
300797,0.2211675
300798,0.8901281
300799,0.7950757
300800,0.6073168
300801,0.50243175
300802,0.8758133
300803,0.9508151
300804,0.906975
300805,0.56085694
300806,0.9660322
300807,0.3364244
300808,0.33148885
300809,0.7361129
300810,0.9161918
300811,0.8118253
300812,0.93624353
300813,0.95029116
300814,0.85311526
300815,0.55405915
300816,0.8027181
300817,0.21104449
300818,0.35482687
300819,0.6566788
300820,0.8601252
300821,0.8796581
300822,0.8860917
300823,0.3575415
300824,0.8740773
300825,0.14781773
300826,0.3648941
300827,0.9018934
300828,0.9880515
300829,0.5231064
300830,0.4615252
300831,0.9238532
300832,0.9210104
300833,0.6695113
300834,0.6189109
300835,0.8968502
300836,0.3218394
300837,0.4988296
300838,0.9694302
300839,0.88010657
300840,0.6374618
300841,0.979194
300842,0.682148
300843,0.15987968
300844,0.73732233
300845,0.9434739
300846,0.34963632
300847,0.7310332
300848,0.52693605
300849,0.89780295
300850,0.56239104
300851,0.70514023
300852,0.9100968
300853,0.76504874
300854,0.74770045
300855,0.87811476
300856,0.4604715
300857,0.73099995
300858,0.8874012
300859,0.32628268
300860,0.9179593
300861,0.9681415
300862,0.4898898
300863,0.28029448
300864,0.43240428
300865,0.94742143
300866,0.35332787
300867,0.20374429
300868,0.5751718
300869,0.6232399
300870,0.86591315
300871,0.9932959
300872,0.14355528
300873,0.80019486
300874,0.8198497
300875,0.3081168
300876,0.4802603
300877,0.8817375
300878,0.16454911
300879,0.69005513
300880,0.97844136
300881,0.27798975
300882,0.6943555
300883,0.49466544
300884,0.54440236
300885,0.5333994
300886,0.7630348
300887,0.42148012
300888,0.87302715
300889,0.66573215
300890,0.78500795
300891,0.5559176
300892,0.62268925
300893,0.642533
300894,0.67749673
300895,0.43731552
300896,0.6282741
300897,0.8170262
300898,0.7962145
300899,0.96305
300900,0.7215314
300901,0.858912
300902,0.69945025
300903,0.95445263
300904,0.7663848
300905,0.7587579
300906,0.56687695
300907,0.8296403
300908,0.11539495
300909,0.9526302
300910,0.26938224
300911,0.4455967
300912,0.80727327
300913,0.30754167
300914,0.22990388
300915,0.95638484
300916,0.8688817
300917,0.8136516
300918,0.46471584
300919,0.7180791
300920,0.7465488
300921,0.78007275
300922,0.19453931
300923,0.9390606
300924,0.864665
300925,0.93872756
300926,0.6960087
300927,0.66166055
300928,0.23501647
300929,0.6891339
300930,0.9360419
300931,0.40488797
300932,0.518031
300933,0.96354955
300934,0.56629354
300935,0.7466415
300936,0.4125067
300937,0.29368472
300938,0.81798244
300939,0.7883032
300940,0.3653854
300941,0.9021956
300942,0.6609295
300943,0.6031016
300944,0.8284625
300945,0.6684735
300946,0.98099416
300947,0.9544731
300948,0.59884965
300949,0.8370148
300950,0.8401761
300951,0.6860207
300952,0.5801726
300953,0.38098985
300954,0.60089517
300955,0.47820592
300956,0.3889261
300957,0.6978195
300958,0.75532275
300959,0.58702856
300960,0.7241994
300961,0.5691117
300962,0.769871
300963,0.26172316
300964,0.9455203
300965,0.8858836
300966,0.620201
300967,0.60959697
300968,0.84298474
300969,0.84206367
300970,0.86005026
300971,0.5517296
300972,0.9834653
300973,0.5269697
300974,0.8883208
300975,0.6394408
300976,0.75188684
300977,0.9020443
300978,0.1787337
300979,0.1579234
300980,0.8305208
300981,0.97117126
300982,0.8493123
300983,0.6987405
300984,0.95279706
300985,0.83309096
300986,0.8743181
300987,0.80801743
300988,0.98296976
300989,0.8211358
300990,0.9528055
300991,0.6808099
300992,0.5596696
300993,0.66345763
300994,0.77213323
300995,0.80611295
300996,0.61267483
300997,0.92597
300998,0.48057705
300999,0.45666057
301000,0.9556178
301001,0.29604918
301002,0.72926486
301003,0.9447696
301004,0.7514523
301005,0.48409116
301006,0.8430004
301007,0.7004459
301008,0.9512893
301009,0.68792677
301010,0.53091085
301011,0.45591462
301012,0.13786101
301013,0.95761627
301014,0.45602316
301015,0.7341213
301016,0.61129224
301017,0.92205566
301018,0.7930956
301019,0.675652
301020,0.5885873
301021,0.92201847
301022,0.62223965
301023,0.80998963
301024,0.90615
301025,0.9322965
301026,0.90525866
301027,0.972393
301028,0.4529745
301029,0.44281256
301030,0.71640337
301031,0.810215
301032,0.7575032
301033,0.86597556
301034,0.9380425
301035,0.93925124
301036,0.8286481
301037,0.7777013
301038,0.81699336
301039,0.8532798
301040,0.8747361
301041,0.77685714
301042,0.90520996
301043,0.64303184
301044,0.84762096
301045,0.7788776
301046,0.7339922
301047,0.48515177
301048,0.49100745
301049,0.3309822
301050,0.5520445
301051,0.9619392
301052,0.8805378
301053,0.44821513
301054,0.9391439
301055,0.45751542
301056,0.76867515
301057,0.46749544
301058,0.5451896
301059,0.39889324
301060,0.716274
301061,0.5712855
301062,0.6938951
301063,0.832697
301064,0.9560823
301065,0.8292189
301066,0.46817958
301067,0.8187015
301068,0.45871168
301069,0.3074609
301070,0.5981924
301071,0.64483666
301072,0.6141689
301073,0.9531313
301074,0.62998915
301075,0.34622377
301076,0.76869535
301077,0.5697051
301078,0.72930586
301079,0.3480339
301080,0.9201408
301081,0.8217433
301082,0.9784898
301083,0.8613766
301084,0.6274433
301085,0.76769114
301086,0.9377165
301087,0.8691938
301088,0.54794824
301089,0.67711073
301090,0.26603937
301091,0.3138454
301092,0.14773488
301093,0.9571263
301094,0.91625595
301095,0.9157169
301096,0.92144835
301097,0.46425593
301098,0.44185603
301099,0.98800254
301100,0.64437336
301101,0.87476397
301102,0.9442165
301103,0.60089
301104,0.90238476
301105,0.38224727
301106,0.69428337
301107,0.7773623
301108,0.9556755
301109,0.5938033
301110,0.9737998
301111,0.32005453
301112,0.25436294
301113,0.82300055
301114,0.48411793
301115,0.4401794
301116,0.58642447
301117,0.4849106
301118,0.973936
301119,0.81558865
301120,0.70226
301121,0.8111414
301122,0.75829417
301123,0.54887927
301124,0.1787427
301125,0.6791362
301126,0.9827294
301127,0.95529133
301128,0.8810578
301129,0.7578615
301130,0.9747177
301131,0.97292614
301132,0.4814182
301133,0.9589
301134,0.95983666
301135,0.7465056
301136,0.74015415
301137,0.85639095
301138,0.778266
301139,0.7787466
301140,0.9249584
301141,0.62195116
301142,0.5626995
301143,0.26989233
301144,0.6825441
301145,0.24851596
301146,0.119109094
301147,0.47115833
301148,0.4043973
301149,0.7005574
301150,0.9853066
301151,0.9118766
301152,0.7994386
301153,0.4883455
301154,0.93399477
301155,0.94475025
301156,0.31239837
301157,0.8451061
301158,0.28808063
301159,0.7599149
301160,0.5716945
301161,0.9075164
301162,0.76684546
301163,0.3033687
301164,0.9353174
301165,0.8353252
301166,0.8089891
301167,0.975694
301168,0.92060393
301169,0.92670465
301170,0.73718184
301171,0.66442674
301172,0.91596025
301173,0.6721473
301174,0.8487024
301175,0.85896194
301176,0.7221082
301177,0.32434642
301178,0.9520738
301179,0.80927825
301180,0.70762277
301181,0.7959977
301182,0.10081476
301183,0.8900773
301184,0.8242192
301185,0.7674235
301186,0.89180493
301187,0.653528
301188,0.72795296
301189,0.9524011
301190,0.23255986
301191,0.74382496
301192,0.86185414
301193,0.894578
301194,0.8787699
301195,0.5426184
301196,0.12208617
301197,0.8598771
301198,0.7856779
301199,0.7409251
301200,0.853389
301201,0.67196
301202,0.5575834
301203,0.31938428
301204,0.9626491
301205,0.610311
301206,0.8301523
301207,0.9134861
301208,0.8072766
301209,0.16948622
301210,0.8558047
301211,0.41893053
301212,0.915407
301213,0.7245703
301214,0.14894652
301215,0.77825785
301216,0.1910572
301217,0.8641746
301218,0.3119462
301219,0.95086014
301220,0.7494978
301221,0.2946489
301222,0.9669031
301223,0.6834754
301224,0.13151032
301225,0.8047969
301226,0.67918766
301227,0.7952682
301228,0.8395141
301229,0.8615862
301230,0.6909186
301231,0.46108842
301232,0.32038218
301233,0.37819964
301234,0.5254177
301235,0.8798038
301236,0.8838968
301237,0.7709848
301238,0.8822889
301239,0.94384676
301240,0.821067
301241,0.6013602
301242,0.8689798
301243,0.2791484
301244,0.45674258
301245,0.75149524
301246,0.62745833
301247,0.99292463
301248,0.96719086
301249,0.5477235
301250,0.89786047
301251,0.48351038
301252,0.93038076
301253,0.8005733
301254,0.8401224
301255,0.95731467
301256,0.59168625
301257,0.9296222
301258,0.26836175
301259,0.6154688
301260,0.4395907
301261,0.6611283
301262,0.7124077
301263,0.9326311
301264,0.90573084
301265,0.3345644
301266,0.6389884
301267,0.9030393
301268,0.77991897
301269,0.6537493
301270,0.9455398
301271,0.83758223
301272,0.96850324
301273,0.14192253
301274,0.7205132
301275,0.9422974
301276,0.9003368
301277,0.92122024
301278,0.6706954
301279,0.810428
301280,0.93451285
301281,0.6017529
301282,0.34730858
301283,0.8706754
301284,0.5534803
301285,0.9301918
301286,0.8863915
301287,0.9550506
301288,0.9324998
301289,0.84954983
301290,0.6843505
301291,0.5784339
301292,0.8909678
301293,0.6583953
301294,0.725634
301295,0.7712004
301296,0.5779016
301297,0.66537774
301298,0.9453599
301299,0.868733
301300,0.6809368
301301,0.46841997
301302,0.45703757
301303,0.4735371
301304,0.64379096
301305,0.58017063
301306,0.62000054
301307,0.73201275
301308,0.9276486
301309,0.888276
301310,0.53551763
301311,0.9404376
301312,0.86571395
301313,0.8851213
301314,0.79645586
301315,0.7846547
301316,0.8863994
301317,0.85114485
301318,0.6747819
301319,0.37579495
301320,0.924756
301321,0.8907626
301322,0.8002786
301323,0.9499661
301324,0.96204305
301325,0.58515894
301326,0.8315874
301327,0.73717237
301328,0.5374316
301329,0.9619937
301330,0.64210296
301331,0.5704937
301332,0.8421992
301333,0.5140377
301334,0.7499049
301335,0.72129416
301336,0.9213168
301337,0.9779004
301338,0.8192533
301339,0.8498554
301340,0.2957604
301341,0.86921155
301342,0.62136126
301343,0.6098249
301344,0.864666
301345,0.6552583
301346,0.7833255
301347,0.40804523
301348,0.45873815
301349,0.86226034
301350,0.13997358
301351,0.8549976
301352,0.88581747
301353,0.95017606
301354,0.62203044
301355,0.82987654
301356,0.67576337
301357,0.80873406
301358,0.5226819
301359,0.83659494
301360,0.75054216
301361,0.84067696
301362,0.43938857
301363,0.7031277
301364,0.9264442
301365,0.55803204
301366,0.96531266
301367,0.8264277
301368,0.5272136
301369,0.8059257
301370,0.7610847
301371,0.8611275
301372,0.13964874
301373,0.9695369
301374,0.7815533
301375,0.54592645
301376,0.50414425
301377,0.5332793
301378,0.6878494
301379,0.87064743
301380,0.3973372
301381,0.9298059
301382,0.89399266
301383,0.88831943
301384,0.71260345
301385,0.97749144
301386,0.23080534
301387,0.2359243
301388,0.92261946
301389,0.22053301
301390,0.74851406
301391,0.48119223
301392,0.72285396
301393,0.7069757
301394,0.8355881
301395,0.97946185
301396,0.89169276
301397,0.25824165
301398,0.9432426
301399,0.8346725
301400,0.9154546
301401,0.76128256
301402,0.84361756
301403,0.26840478
301404,0.7495265
301405,0.4543535
301406,0.9548046
301407,0.93240255
301408,0.17768937
301409,0.99154395
301410,0.8655472
301411,0.16647631
301412,0.52816486
301413,0.7850219
301414,0.053765
301415,0.49997061
301416,0.28266662
301417,0.56990564
301418,0.85907125
301419,0.36053663
301420,0.84838915
301421,0.8135148
301422,0.9634026
301423,0.8108925
301424,0.80001915
301425,0.6586231
301426,0.30037695
301427,0.9254509
301428,0.9673895
301429,0.3092224
301430,0.9824771
301431,0.35036522
301432,0.82924294
301433,0.29421318
301434,0.8466961
301435,0.726899
301436,0.23132145
301437,0.93473065
301438,0.89336777
301439,0.9035917
301440,0.8371148
301441,0.98122376
301442,0.9229534
301443,0.85551155
301444,0.5125563
301445,0.56495607
301446,0.34649032
301447,0.70372313
301448,0.6876349
301449,0.9689107
301450,0.8828609
301451,0.9562123
301452,0.842388
301453,0.7660539
301454,0.8456662
301455,0.85906935
301456,0.9346392
301457,0.97412145
301458,0.7570417
301459,0.9353771
301460,0.52006054
301461,0.83675355
301462,0.16013217
301463,0.6946827
301464,0.97584414
301465,0.92990434
301466,0.73613197
301467,0.9220207
301468,0.9393988
301469,0.82873684
301470,0.7664541
301471,0.9588912
301472,0.7188931
301473,0.8668814
301474,0.90825295
301475,0.31862938
301476,0.38736057
301477,0.61908174
301478,0.81346625
301479,0.9838942
301480,0.5938084
301481,0.8391745
301482,0.77719945
301483,0.98163396
301484,0.69684494
301485,0.82143265
301486,0.6791817
301487,0.8652722
301488,0.3196699
301489,0.86265975
301490,0.22031838
301491,0.8928626
301492,0.9090943
301493,0.95940584
301494,0.9285276
301495,0.7125292
301496,0.95434093
301497,0.8194957
301498,0.5445934
301499,0.83273387
301500,0.7818941
301501,0.4739936
301502,0.7567917
301503,0.54949117
301504,0.33425874
301505,0.06727344
301506,0.9421713
301507,0.20148575
301508,0.6707462
301509,0.9187159
301510,0.95916915
301511,0.57731044
301512,0.091673195
301513,0.46372646
301514,0.90913856
301515,0.3131948
301516,0.48479748
301517,0.8218968
301518,0.9319531
301519,0.8608588
301520,0.89864206
301521,0.8828175
301522,0.95480084
301523,0.8819777
301524,0.9496669
301525,0.6520381
301526,0.8467747
301527,0.5276587
301528,0.27892107
301529,0.20517766
301530,0.6071257
301531,0.9350209
301532,0.18889397
301533,0.9518699
301534,0.87600607
301535,0.8139478
301536,0.7643757
301537,0.77877986
301538,0.8161137
301539,0.6872101
301540,0.59745383
301541,0.072750926
301542,0.96683145
301543,0.6293442
301544,0.95674217
301545,0.9694199
301546,0.44320428
301547,0.51513624
301548,0.42577755
301549,0.85191965
301550,0.39829367
301551,0.92456913
301552,0.8995132
301553,0.67875415
301554,0.96347666
301555,0.87725985
301556,0.6846607
301557,0.96674955
301558,0.38433462
301559,0.5250734
301560,0.9150994
301561,0.2985657
301562,0.674304
301563,0.66468096
